5.5847,16.7542,7.8186,1.1169,1.1169
7.2601004,8.93555,5.5847,3.9092999,4.46775
5.2123666,6.329333,4.0954337,7.4463,7.073967
5.30545,10.052475,3.909275,7.26015,5.5847
4.46774,9.15892,3.3508,11.392839,4.46776
4.46775,7.818584,3.3507998,13.217183,4.09545
3.989057,7.6590285,3.3507998,12.9246435,4.148643
3.490425,7.3997374,4.0488877,13.682562,4.048913
3.2267,7.446278,3.5990114,14.272056,4.5918674
3.3508103,6.9250402,5.1379104,12.95654,4.5794606
3.249273,7.5139728,5.3816094,11.778672,4.7723913
2.9785004,8.190908,5.026217,10.890191,5.2124004
2.9212236,8.16227,5.3269315,10.138399,6.1861467
3.2710361,8.057943,5.265565,10.212043,5.8240576
3.7231338,7.7441335,4.9889874,9.978021,5.8081
3.769675,7.399744,4.8866,9.494013,5.9337564
3.876441,6.964465,4.8619647,9.1326475,6.2417355
4.467767,6.5775504,4.840067,8.749384,6.7637057
4.408979,6.348937,4.64411,8.347674,7.9949584
4.2443748,6.1990304,4.970375,8.09783,7.8186007
5.0528283,5.903838,5.0528193,7.8717813,7.7122245
5.0770044,5.737023,5.940091,7.615514,7.5647507
4.856265,5.536148,5.730387,7.3329654,8.692731
4.700458,5.3054748,6.003554,7.306662,8.563229
4.5124397,5.7634234,5.808088,7.1037517,8.890867
4.381842,6.1861453,5.670619,7.0023694,8.63483
4.2195516,6.536185,5.832911,7.0326,8.3150215
4.1087427,7.260128,5.7043753,6.821325,8.057946
4.7758827,7.125324,5.6232176,6.7016516,7.7800856
4.7283797,6.8878126,6.143173,6.7761135,7.5207496
4.683942,6.7016544,6.341342,6.737681,7.6384478
4.6771874,6.4922276,6.212984,7.0856,7.8884096
4.6031485,6.3293386,6.2954845,7.1416574,8.055527
4.6320176,6.143182,6.307432,7.5557823,7.8514504
4.723063,5.9995737,6.701648,7.4037285,7.7228603
4.6539197,6.2052326,6.5465164,7.5083303,7.756544
4.5583243,6.369589,6.3695836,7.848781,7.577095
4.702908,6.5546865,6.348929,7.9067736,7.40709
4.6682386,6.95941,6.3579745,7.7326746,7.2458034
4.8307676,7.232202,6.3944902,7.5393577,7.0646577
5.339522,7.3009896,6.3747387,7.355471,6.892349
5.2921715,7.6058474,6.3293357,7.260122,6.7548385
5.324951,7.974451,6.2081165,7.1432323,6.597749
5.2547,8.478611,6.067023,7.0570407,6.523955
5.3364954,8.315018,6.2548733,6.925038,6.42862
5.2690477,8.449915,6.4102736,6.7987742,6.458837
5.656,8.484013,6.440238,6.6541195,6.345179
5.561435,8.842464,6.585302,6.5387597,6.2129874
5.6302934,8.707596,6.5420876,6.4509053,6.2685485
5.629381,8.533443,6.500602,6.8133435,6.165516
5.584703,8.431823,6.5483446,6.7016487,6.219829
5.5417433,8.312632,6.4868536,6.723129,6.357972
5.458256,8.15579,6.4066086,6.6594996,6.7859445
5.4812827,8.004757,6.515494,6.577544,6.660279
